idx,smiles
83961,CC1CC(=O)C(C)(C)O1
83962,CC1CC(=O)C(C)(O)C1
83963,CC1CC(C)(C)C(=N)O1
83964,CC1CC(C)(C)C(=O)N1
83965,CC1CC(C)(C)C(=O)O1
83966,CC1CC(C)(O)C(=N)O1
83967,CC1CC(C)(O)C(=O)N1
83968,CC1CC(C)(O)C(=O)O1
83969,CC1OC(=N)C(C)(C)O1
83970,CC1OC(=O)C(C)(C)O1
83971,CN1CC(=O)C(C)(C)C1
83972,CN1CC(=O)C(C)(O)C1
83973,CC1=C(C)C(=O)CC1O
83974,CC1=C(N)C(O)CC1=O
83975,CC1CC(=O)C(C)=C1C
83976,CC1CC(=O)C(C)=C1N
83977,CC1NC(=O)C(C)=C1C
83978,CC1NC(=O)C(C)=C1N
83979,CC1OC(=N)C(C)=C1C
83980,CC1OC(=N)C(C)=C1N
83981,CC1OC(=O)C(C)=C1C
83982,CC1OC(=O)C(C)=C1N
83983,CC1C(=O)CC(O)C1=O
83984,CC1C(=O)CN(C)C1=O
83985,CC1CC(=N)N(C)C1=O
83986,CC1CC(=O)C(C)C1=O
83987,CC1CC(=O)C(O)C1=O
83988,CC1CC(=O)N(C)C1=N
83989,CC1CC(=O)N(C)C1=O
83990,CC1NC(=N)C(O)C1=O
83991,CC1NC(=N)N(C)C1=O
83992,CC1NC(=O)C(C)C1=O
83993,CC1NC(=O)C(O)C1=O
83994,CC1NC(=O)N(C)C1=N
83995,CC1NC(=O)N(C)C1=O
83996,CC1OC(=N)C(C)C1=O
83997,CC1OC(=N)C(O)C1=O
83998,CC1OC(=N)N(C)C1=N
83999,CC1OC(=N)N(C)C1=O
84000,CC1OC(=O)C(C)C1=O
84001,CC1OC(=O)C(O)C1=O
84002,CC1OC(=O)N(C)C1=N
84003,CC1OC(=O)N(C)C1=O
84004,CN1C(=N)C(O)CC1=O
84005,CN1C(=N)CC(O)C1=O
84006,CN1C(=O)CC(N)C1=O
84007,CN1C(=O)CC(O)C1=O
84008,CN1CC(=N)N(C)C1=O
84009,CN1CC(=O)C(O)C1=N
84010,CN1CC(=O)C(O)C1=O
84011,CN1CC(=O)N(C)C1=N
84012,CN1CC(=O)N(C)C1=O
84013,OC1CC(=O)C(O)C1=O
84014,CC1C(C)C(=O)CN1C
84015,CC1C(O)C(=O)CN1C
84016,CC1C(O)C(O)CC1=O
84017,CC1C(O)CC(=O)C1C
84018,CC1C(O)CC(=O)C1O
84019,CC1C(O)CC(=O)N1C
84020,CC1CC(=O)C(C)C1C
84021,CC1CC(=O)C(C)C1O
84022,CC1CC(=O)C(C)N1C
84023,CC1CC(=O)C(O)C1C
84024,CC1CC(=O)C(O)C1O
84025,CC1CC(=O)N(C)C1C
84026,CC1NC(=O)C(C)C1C
84027,CC1NC(=O)C(C)C1O
84028,CC1NC(=O)C(O)C1C
84029,CC1NC(=O)C(O)C1O
84030,CC1NC(=O)N(C)C1C
84031,CC1OC(=N)C(C)C1C
84032,CC1OC(=N)C(C)C1O
84033,CC1OC(=N)C(O)C1C
84034,CC1OC(=N)C(O)C1O
84035,CC1OC(=O)C(C)C1C
84036,CC1OC(=O)C(C)C1O
84037,CC1OC(=O)C(N)C1C
84038,CC1OC(=O)C(N)C1O
84039,CC1OC(=O)C(O)C1C
84040,CC1OC(=O)C(O)C1O
84041,CC1OC(=O)N(C)C1C
84042,OC1CC(=O)C(O)C1O
84043,CC1C=CC(O)CC1=O
84044,CC1CC(=O)C(C)C=C1
84045,CC1CC(=O)C(O)C=C1
84046,CC1CC(=O)N(C)C=C1
84047,CC1NC(=O)C(C)C=C1
84048,CC1NC(=O)C(O)C=C1
84049,CC1NC(=O)N(C)C=C1
84050,CC1OC(=N)C(C)C=C1
84051,CC1OC(=N)C(O)C=C1
84052,CC1OC(=O)C(C)C=C1
84053,CC1OC(=O)C(N)C=C1
84054,CC1OC(=O)C(O)C=C1
84055,CC1OC(=O)N(C)C=C1
84056,CN1C=CC(O)CC1=O
84057,OC1CC(=O)C(O)C=C1
84058,CC1CC(=O)C(C=O)=C1
84059,CC1NC(=O)C(C=O)=C1
84060,CC1OC(=N)C(C=O)=C1
84061,CC1OC(=O)C(C=O)=C1
84062,OC1CC(=O)C(C=O)=C1
84063,CC1(C#C)C(O)CC1=O
84064,CC1(C#N)C(O)CC1=O
84065,CC1CC(=O)C1(C)C#C
84066,CC1CC(=O)C1(C)C#N
84067,CC1CC(=O)C1(O)C#C
84068,CC1CC(=O)C1(O)C#N
84069,CC1NC(=N)C1(N)C#N
84070,CC1NC(=N)C1(O)C#C
84071,CC1NC(=N)C1(O)C#N
84072,CC1NC(=O)C1(C)C#C
84073,CC1NC(=O)C1(N)C#C
84074,CC1NC(=O)C1(O)C#C
84075,CC1OC(=N)C1(C)C#C
84076,CC1OC(=N)C1(C)C#N
84077,CC1OC(=N)C1(N)C#C
84078,CC1OC(=N)C1(N)C#N
84079,CC1OC(=N)C1(O)C#C
84080,CC1OC(=N)C1(O)C#N
84081,CC1OC(=O)C1(C)C#C
84082,CC1OC(=O)C1(C)C#N
84083,CC1OC(=O)C1(N)C#C
84084,CC1OC(=O)C1(N)C#N
84085,CC1OC(=O)C1(O)C#C
84086,CC1OC(=O)C1(O)C#N
84087,CN1CC(=O)C1(C)C#C
84088,CN1CC(=O)C1(C)C#N
84089,OC1CC(=O)C1(O)C#C
84090,OC1CC(=O)C1(O)C#N
84091,CC1(C=O)C(O)CC1=O
84092,CC1CC(=O)C1(C)C=O
84093,CC1CC(=O)C1(O)C=O
84094,CC1NC(=N)C1(O)C=O
84095,CC1NC(=O)C1(C)C=O
84096,CC1NC(=O)C1(O)C=O
84097,CC1OC(=N)C1(C)C=O
84098,CC1OC(=N)C1(O)C=O
84099,CC1OC(=O)C1(C)C=O
84100,CC1OC(=O)C1(O)C=O
84101,CN1CC(=O)C1(C)C=O
84102,OC1CC(=O)C1(O)C=O
84103,CC1CC(=O)C11CCC1
84104,CC1CC(=O)C11CCO1
84105,CC1CC(=O)C11COC1
84106,CC1NC(=O)C11CCC1
84107,CC1NC(=O)C11CCO1
84108,CC1NC(=O)C11COC1
84109,CC1OC(=N)C11CCC1
84110,CC1OC(=N)C11CCN1
84111,CC1OC(=N)C11CCO1
84112,CC1OC(=N)C11COC1
84113,CC1OC(=O)C11CCC1
84114,CC1OC(=O)C11CCN1
84115,CC1OC(=O)C11CCO1
84116,CC1OC(=O)C11COC1
84117,CN1CC(=O)C11CCC1
84118,CN1CC(=O)C11COC1
84119,OC1CC(=O)C11CCC1
84120,OC1CC(=O)C11CCO1
84121,OC1CC(=O)C11COC1
84122,CC(=O)C1C(O)CC1=O
84123,CC1CC(=N)N1C(C)=O
84124,CC1CC(=N)N1C(N)=O
84125,CC1CC(=O)C1C(C)=O
84126,CC1CC(=O)C1C(N)=O
84127,CC1CC(=O)N1C(C)=N
84128,CC1CC(=O)N1C(C)=O
84129,CC1CC(=O)N1C(N)=N
84130,CC1CC(=O)N1C(N)=O
84131,CC1NC(=O)C1C(C)=O
84132,CC1NC(=O)C1C(N)=O
84133,CC1OC(=N)C1C(C)=O
84134,CC1OC(=N)C1C(N)=O
84135,CC1OC(=O)C1C(C)=O
84136,CC1OC(=O)C1C(N)=O
84137,CN1CC(=O)C1C(N)=O
84138,NC(=O)C1C(O)CC1=O
84139,CC1CC(=O)C1C1CC1
84140,CC1CC(=O)C1C1CN1
84141,CC1CC(=O)C1C1CO1
84142,CC1CC(=O)C1N1CC1
84143,CC1CC(=O)N1C1CC1
84144,CC1NC(=O)C1C1CC1
84145,CC1NC(=O)C1C1CN1
84146,CC1NC(=O)C1C1CO1
84147,CC1NC(=O)C1N1CC1
84148,CC1OC(=N)C1C1CC1
84149,CC1OC(=N)C1C1CN1
84150,CC1OC(=N)C1C1CO1
84151,CC1OC(=N)C1N1CC1
84152,CC1OC(=O)C1C1CC1
84153,CC1OC(=O)C1C1CN1
84154,CC1OC(=O)C1C1CO1
84155,CC1OC(=O)C1N1CC1
84156,CN1CC(=O)C1C1CC1
84157,CN1CC(=O)C1C1CN1
84158,CN1CC(=O)C1C1CO1
84159,OC1CC(=O)C1C1CC1
84160,OC1CC(=O)C1C1CN1
84161,OC1CC(=O)C1C1CO1
84162,OC1CC(=O)C1N1CC1
84163,CC1CC(=O)C1CC#C
84164,CC1CC(=O)C1CC#N
84165,CC1CC(=O)N1CC#C
84166,CC1CC(=O)N1CC#N
84167,CC1NC(=O)C1CC#C
84168,CC1NC(=O)C1CC#N
84169,CC1OC(=N)C1CC#C
84170,CC1OC(=N)C1CC#N
84171,CC1OC(=O)C1CC#C
84172,CC1OC(=O)C1CC#N
84173,CN1CC(=O)C1CC#C
84174,CN1CC(=O)C1CC#N
84175,OC1CC(=O)C1CC#C
84176,OC1CC(=O)C1CC#N
84177,CC1CC(=O)C1CC=O
84178,CC1CC(=O)C1NC=O
84179,CC1CC(=O)C1OC=N
84180,CC1CC(=O)C1OC=O
84181,CC1CC(=O)N1CC=O
84182,CC1NC(=O)C1CC=O
84183,CC1NC(=O)C1NC=O
84184,CC1NC(=O)C1OC=N
84185,CC1NC(=O)C1OC=O
84186,CC1OC(=N)C1CC=O
84187,CC1OC(=N)C1NC=O
84188,CC1OC(=N)C1OC=N
84189,CC1OC(=N)C1OC=O
84190,CC1OC(=O)C1CC=O
84191,CC1OC(=O)C1NC=O
84192,CC1OC(=O)C1OC=N
84193,CC1OC(=O)C1OC=O
84194,CN1CC(=O)C1CC=O
84195,OC1CC(=O)C1CC=O
84196,OC1CC(=O)C1NC=O
84197,OC1CC(=O)C1OC=N
84198,OC1CC(=O)C1OC=O
84199,CC12CC1C(O)CC2=O
84200,CC12NC1C(O)CC2=O
84201,CC12OC1C(O)CC2=O
84202,CC1CC(=O)C2(C)CC12
84203,CC1CC(=O)C2(C)CN12
84204,CC1CC(=O)C2(C)NC12
84205,CC1CC(=O)C2(C)OC12
84206,CC1CC(=O)C2(O)CC12
84207,CC1NC(=O)C2(C)CC12
84208,CC1NC(=O)C2(C)NC12
84209,CC1NC(=O)C2(C)OC12
84210,CC1NC(=O)C2(O)CC12
84211,CC1OC(=N)C2(C)CC12
84212,CC1OC(=N)C2(C)NC12
84213,CC1OC(=N)C2(C)OC12
84214,CC1OC(=N)C2(O)CC12
84215,CC1OC(=O)C2(C)CC12
84216,CC1OC(=O)C2(C)NC12
84217,CC1OC(=O)C2(C)OC12
84218,CC1OC(=O)C2(N)CC12
84219,CC1OC(=O)C2(O)CC12
84220,CN1CC(=O)C2(C)CC12
84221,CN1CC(=O)C2(O)CC12
84222,OC1CC(=O)C2(O)CC12
84223,CC1CC(=O)C2(CC2)C1
84224,CC1CC(=O)C2(CC2)O1
84225,CC1CC(=O)C2(CN2)C1
84226,CC1CC(=O)C2(CO2)C1
84227,CC1CC2(CC2)C(=N)O1
84228,CC1CC2(CC2)C(=O)N1
84229,CC1CC2(CC2)C(=O)O1
84230,CC1CC2(CN2)C(=N)O1
84231,CC1CC2(CN2)C(=O)N1
84232,CC1CC2(CN2)C(=O)O1
84233,CC1CC2(CO2)C(=N)O1
84234,CC1CC2(CO2)C(=O)N1
84235,CC1CC2(CO2)C(=O)O1
84236,CC1OC(=N)C2(CC2)O1
84237,CC1OC(=O)C2(CC2)O1
84238,CN1CC(=O)C2(CC2)C1
84239,CN1CC(=O)C2(CN2)C1
84240,CN1CC(=O)C2(CO2)C1
84241,OC1CC(=O)C2(CC2)C1
84242,OC1CC(=O)C2(CN2)C1
84243,OC1CC(=O)C2(CO2)C1
84244,CC12CC1C(=O)CC2O
84245,CC12CN1C(=O)CC2O
84246,CC12NC1C(=O)CC2O
84247,CC12OC1C(=O)CC2O
84248,CC1CC(=O)C2CC12C
84249,CC1CC(=O)C2CC12O
84250,CC1CC(=O)C2NC12C
84251,CC1CC(=O)C2OC12C
84252,CC1CC(=O)N2CC12C
84253,CC1NC(=O)C2CC12C
84254,CC1NC(=O)C2CC12O
84255,CC1NC(=O)C2NC12C
84256,CC1NC(=O)C2OC12C
84257,CC1NC(=O)N2CC12C
84258,CC1OC(=N)C2CC12C
84259,CC1OC(=N)C2CC12O
84260,CC1OC(=N)C2NC12C
84261,CC1OC(=N)C2OC12C
84262,CC1OC(=N)N2CC12C
84263,CC1OC(=O)C2CC12C
84264,CC1OC(=O)C2CC12O
84265,CC1OC(=O)C2NC12C
84266,CC1OC(=O)C2OC12C
84267,CC1OC(=O)N2CC12C
84268,CN1CC(=O)C2CC12C
84269,OC1CC(=O)C2CC12O
84270,CC1CC(=O)C2CC1C2
84271,CC1CC(=O)C2CC1O2
84272,CC1NC(=O)C2CC1C2
84273,CC1NC(=O)C2CC1O2
84274,CC1OC(=N)C2CC1C2
84275,CC1OC(=N)C2CC1N2
84276,CC1OC(=N)C2CC1O2
84277,CC1OC(=O)C2CC1C2
84278,CC1OC(=O)C2CC1N2
84279,CC1OC(=O)C2CC1O2
84280,CN1CC(=O)C2CC1C2
84281,OC1CC(=O)C2CC1C2
84282,OC1CC(=O)C2CC1O2
84283,CC1CC(=O)C2CCC12
84284,CC1CC(=O)C2COC12
84285,CC1CC(=O)C2OCC12
84286,CC1CC(=O)N2CCC12
84287,CC1NC(=O)C2CCC12
84288,CC1NC(=O)C2COC12
84289,CC1NC(=O)C2OCC12
84290,CC1NC(=O)N2CCC12
84291,CC1OC(=N)C2CCC12
84292,CC1OC(=N)C2COC12
84293,CC1OC(=N)C2OCC12
84294,CC1OC(=O)C2CCC12
84295,CC1OC(=O)C2COC12
84296,CC1OC(=O)C2NCC12
84297,CC1OC(=O)C2OCC12
84298,CC1OC(=O)N2CCC12
84299,CN1CC(=O)C2CCC12
84300,CN1CC(=O)C2OCC12
84301,OC1CC(=O)C2CCC12
84302,OC1CC(=O)C2COC12
84303,OC1CC(=O)C2OCC12
84304,OC1CC(=O)N2CCC12
84305,CC1=CC(=O)CC(O)C1
84306,CC1CC(=O)C=C(C)C1
84307,CC1CC(=O)C=C(C)N1
84308,CC1CC(=O)C=C(N)C1
84309,CC1CC(C)=CC(=O)N1
84310,CC1CC(C)=CC(=O)O1
84311,CC1CC(N)=CC(=N)O1
84312,CC1CC(N)=CC(=O)N1
84313,CC1CC(N)=CC(=O)O1
84314,CN1CC(=O)C=C(C)C1
84315,CN1CC(=O)C=C(N)C1
84316,NC1=CC(=O)CC(O)C1
84317,CC1CC(=O)C=C1C#C
84318,CC1CC(=O)C=C1C#N
84319,CC1NC(=O)C=C1C#C
84320,CC1OC(=N)C=C1C#C
84321,CC1OC(=N)C=C1C#N
84322,OC1CC(=O)C=C1C#C
84323,OC1CC(=O)C=C1C#N
84324,CC1CC(=O)C=C1C=O
84325,CC1OC(=N)C=C1C=O
84326,OC1CC(=O)C=C1C=O
84327,CC1CC(=O)C=CC1=O
84328,OC1CC(=O)C=CC1=O
84329,CC1C=CC(=O)CC1O
84330,CC1C=CC(=O)CN1C
84331,CC1CC(=O)C=CC1C
84332,CC1CC(=O)C=CC1O
84333,CC1CC(=O)C=CN1C
84334,CC1NC(=O)C=CC1C
84335,CC1NC(=O)C=CC1O
84336,CC1OC(=N)C=CC1O
84337,CC1OC(=O)C=CC1C
84338,CC1OC(=O)C=CC1O
84339,OC1CC(=O)C=CC1O
84340,CC1CC(=O)C=CC=C1
84341,CC1NC(=O)C=CC=C1
84342,CC1OC(=N)C=CC=C1
84343,CC1OC(=O)C=CC=C1
84344,OC1CC(=O)C=CC=C1
84345,CC1CC(=N)NC(=O)C1
84346,CC1CC(=N)NC(=O)N1
84347,CC1CC(=N)NC(=O)O1
84348,CC1CC(=N)OC(=O)C1
84349,CC1CC(=N)OC(=O)N1
84350,CC1CC(=N)OC(=O)O1
84351,CC1CC(=O)CC(=N)O1
84352,CC1CC(=O)CC(=O)C1
84353,CC1CC(=O)CC(=O)N1
84354,CC1CC(=O)CC(=O)O1
84355,CC1CC(=O)NC(=N)N1
84356,CC1CC(=O)NC(=N)O1
84357,CC1CC(=O)NC(=O)C1
84358,CC1CC(=O)NC(=O)N1
84359,CC1CC(=O)NC(=O)O1
84360,CC1OC(=N)CC(=N)O1
84361,CC1OC(=N)CC(=O)O1
84362,CC1OC(=N)NC(=N)O1
84363,CC1OC(=N)NC(=O)O1
84364,CN1CC(=N)NC(=O)C1
84365,CN1CC(=N)OC(=O)C1
84366,CN1CC(=O)CC(=O)C1
84367,CN1CC(=O)NC(=O)C1
84368,OC1CC(=N)NC(=O)C1
84369,OC1CC(=N)OC(=O)C1
84370,OC1CC(=O)CC(=O)C1
84371,OC1CC(=O)NC(=O)C1
84372,CC1=CC(O)CC(=O)C1
84373,CC1=CC(O)CC(=O)N1
84374,CC1CC(=O)CC(C)=C1
84375,CC1CC(=O)NC(C)=C1
84376,CC1CC(=O)NC(C)=N1
84377,CC1CC(=O)NC(N)=N1
84378,CC1CC(=O)OC(C)=N1
84379,CC1NC(=O)CC(C)=C1
84380,CC1NC(=O)NC(C)=C1
84381,CC1OC(=N)CC(C)=C1
84382,CC1OC(=O)CC(C)=C1
84383,CC1OC(=O)NC(C)=C1
84384,CC1(C)CC(=O)CC1O
84385,CC1(C)NC(=O)CC1O
84386,CC1(C)OC(=N)CC1O
84387,CC1(C)OC(=O)CC1O
84388,CC1(O)CC(=O)CC1O
84389,CC1CC(=N)OC1(C)C
84390,CC1CC(=O)CC1(C)C
84391,CC1CC(=O)CC1(C)O
84392,CC1CC(=O)NC1(C)C
84393,CC1CC(=O)OC1(C)C
84394,CC1NC(=O)CC1(C)C
84395,CC1NC(=O)CC1(C)O
84396,CC1NC(=O)NC1(C)C
84397,CC1NC(=O)OC1(C)C
84398,CC1OC(=N)CC1(C)C
84399,CC1OC(=N)CC1(C)O
84400,CC1OC(=N)OC1(C)C
84401,CC1OC(=O)CC1(C)C
84402,CC1OC(=O)CC1(C)O
84403,CC1OC(=O)NC1(C)C
84404,CC1OC(=O)OC1(C)C
84405,CN1CC(=O)CC1(C)C
84406,CC1CC(=N)OC11CC1
84407,CC1CC(=O)CC11CC1
84408,CC1CC(=O)CC11CN1
84409,CC1CC(=O)CC11CO1
84410,CC1CC(=O)NC11CC1
84411,CC1CC(=O)OC11CC1
84412,CC1NC(=O)CC11CC1
84413,CC1NC(=O)CC11CN1
84414,CC1NC(=O)CC11CO1
84415,CC1NC(=O)NC11CC1
84416,CC1NC(=O)OC11CC1
84417,CC1OC(=N)CC11CC1
84418,CC1OC(=N)CC11CN1
84419,CC1OC(=N)CC11CO1
84420,CC1OC(=N)OC11CC1
84421,CC1OC(=O)CC11CC1
84422,CC1OC(=O)CC11CN1
84423,CC1OC(=O)CC11CO1
84424,CC1OC(=O)NC11CC1
84425,CC1OC(=O)OC11CC1
84426,CN1CC(=O)CC11CC1
84427,OC1CC(=N)OC11CC1
84428,OC1CC(=O)CC11CC1
84429,OC1CC(=O)CC11CN1
84430,OC1CC(=O)CC11CO1
84431,OC1CC(=O)NC11CC1
84432,OC1CC(=O)OC11CC1
84433,CC1CC(=N)OC1C#C
84434,CC1CC(=N)OC1C#N
84435,CC1CC(=O)CC1C#C
84436,CC1CC(=O)CC1C#N
84437,CC1CC(=O)NC1C#C
84438,CC1CC(=O)OC1C#C
84439,CC1CC(=O)OC1C#N
84440,CC1NC(=O)CC1C#C
84441,CC1NC(=O)CC1C#N
84442,CC1NC(=O)NC1C#C
84443,CC1NC(=O)NC1C#N
84444,CC1NC(=O)OC1C#C
84445,CC1NC(=O)OC1C#N
84446,CC1OC(=N)CC1C#C
84447,CC1OC(=N)CC1C#N
84448,CC1OC(=N)NC1C#C
84449,CC1OC(=N)NC1C#N
84450,CC1OC(=N)OC1C#C
84451,CC1OC(=N)OC1C#N
84452,CC1OC(=O)CC1C#C
84453,CC1OC(=O)CC1C#N
84454,CC1OC(=O)NC1C#C
84455,CC1OC(=O)OC1C#C
84456,CC1OC(=O)OC1C#N
84457,CN1CC(=O)CC1C#C
84458,CN1CC(=O)CC1C#N
84459,NC1CC(=N)OC1C#N
84460,NC1CC(=O)OC1C#N
84461,OC1CC(=N)OC1C#C
84462,OC1CC(=N)OC1C#N
84463,OC1CC(=O)CC1C#C
84464,OC1CC(=O)CC1C#N
84465,OC1CC(=O)NC1C#C
84466,OC1CC(=O)OC1C#C
84467,OC1CC(=O)OC1C#N
84468,CC1CC(=N)OC1C=O
84469,CC1CC(=O)CC1C=O
84470,CC1CC(=O)CN1C=O
84471,CC1CC(=O)NC1C=O
84472,CC1CC(=O)OC1C=O
84473,CC1NC(=O)CC1C=O
84474,CC1NC(=O)NC1C=O
84475,CC1NC(=O)OC1C=O
84476,CC1OC(=N)CC1C=O
84477,CC1OC(=N)NC1C=O
84478,CC1OC(=N)OC1C=O
84479,CC1OC(=O)CC1C=O
84480,CC1OC(=O)NC1C=O
84481,CC1OC(=O)OC1C=O
84482,CN1CC(=O)CC1C=O
84483,OC1CC(=N)OC1C=O
84484,OC1CC(=O)CC1C=O
84485,OC1CC(=O)NC1C=O
84486,OC1CC(=O)OC1C=O
84487,CC1CC(=N)OC2CC12
84488,CC1CC(=O)CC2CC12
84489,CC1CC(=O)CC2CN12
84490,CC1CC(=O)CC2NC12
84491,CC1CC(=O)CC2OC12
84492,CC1CC(=O)CN2CC12
84493,CC1CC(=O)NC2CC12
84494,CC1CC(=O)OC2CC12
84495,CC1NC(=O)CC2CC12
84496,CC1NC(=O)CC2NC12
84497,CC1NC(=O)CC2OC12
84498,CC1NC(=O)CN2CC12
84499,CC1NC(=O)NC2CC12
84500,CC1NC(=O)OC2CC12
84501,CC1OC(=N)CC2CC12
84502,CC1OC(=N)CC2NC12
84503,CC1OC(=N)CC2OC12
84504,CC1OC(=N)CN2CC12
84505,CC1OC(=N)OC2CC12
84506,CC1OC(=O)CC2CC12
84507,CC1OC(=O)CC2NC12
84508,CC1OC(=O)CC2OC12
84509,CC1OC(=O)CN2CC12
84510,CC1OC(=O)NC2CC12
84511,CC1OC(=O)OC2CC12
84512,CN1CC(=N)OC2CC12
84513,CN1CC(=O)CC2CC12
84514,CN1CC(=O)NC2CC12
84515,CN1CC(=O)OC2CC12
84516,OC1CC(=N)OC2CC12
84517,OC1CC(=O)CC2CC12
84518,OC1CC(=O)CC2NC12
84519,OC1CC(=O)CC2OC12
84520,OC1CC(=O)CN2CC12
84521,OC1CC(=O)NC2CC12
84522,OC1CC(=O)OC2CC12
84523,CC1=CCC(=O)CC1O
84524,CC1=CNC(=O)CC1O
84525,CC1CC(=O)CC=C1C
84526,CC1CC(=O)NC=C1C
84527,CC1NC(=O)CC=C1C
84528,CC1NC(=O)NC=C1C
84529,CC1OC(=N)CC=C1C
84530,CC1OC(=N)CN=C1N
84531,CC1OC(=O)CC=C1C
84532,CC1OC(=O)CN=C1N
84533,CC1OC(=O)NC=C1C
84534,NC1=NCC(=O)CC1O
84535,CC1CC(=N)OCC1=O
84536,CC1CC(=O)CCC1=O
84537,CC1CC(=O)CNC1=O
84538,CC1CC(=O)COC1=N
84539,CC1CC(=O)COC1=O
84540,CC1CC(=O)NCC1=O
84541,CC1CC(=O)OCC1=O
84542,CC1NC(=N)COC1=O
84543,CC1NC(=O)CCC1=O
84544,CC1NC(=O)CNC1=O
84545,CC1NC(=O)COC1=N
84546,CC1NC(=O)COC1=O
84547,CC1NC(=O)NCC1=O
84548,CC1NC(=O)OCC1=O
84549,CC1OC(=N)CCC1=O
84550,CC1OC(=N)CNC1=O
84551,CC1OC(=N)COC1=N
84552,CC1OC(=N)COC1=O
84553,CC1OC(=N)OCC1=O
84554,CC1OC(=O)CCC1=O
84555,CC1OC(=O)CNC1=N
84556,CC1OC(=O)CNC1=O
84557,CC1OC(=O)COC1=N
84558,CC1OC(=O)COC1=O
84559,CC1OC(=O)NCC1=O
84560,CC1OC(=O)OCC1=O
84561,CN1CC(=N)OCC1=O
84562,CN1CC(=O)CCC1=O
84563,CN1CC(=O)CNC1=O
84564,CN1CC(=O)COC1=O
84565,CN1CC(=O)NCC1=O
84566,CN1CC(=O)OCC1=N
84567,CN1CC(=O)OCC1=O
84568,OC1CC(=N)OCC1=O
84569,OC1CC(=O)CCC1=O
84570,OC1CC(=O)CNC1=O
84571,OC1CC(=O)COC1=N
84572,OC1CC(=O)COC1=O
84573,OC1CC(=O)NCC1=O
84574,OC1CC(=O)OCC1=O
84575,CC1CC(=N)OCC=C1
84576,CC1CC(=O)CCC=C1
84577,CC1CC(=O)COC=N1
84578,CC1CC(=O)NCC=C1
84579,CC1CC(=O)OCC=C1
84580,CC1NC(=O)CCC=C1
84581,CC1NC(=O)NCC=C1
84582,CC1NC(=O)OCC=C1
84583,CC1OC(=N)CCC=C1
84584,CC1OC(=N)OCC=C1
84585,CC1OC(=O)CCC=C1
84586,CC1OC(=O)NCC=C1
84587,CC1OC(=O)OCC=C1
84588,OC1CC(=N)OCC=C1
84589,OC1CC(=O)CCC=C1
84590,OC1CC(=O)NCC=C1
84591,OC1CC(=O)OCC=C1
84592,CC1CC(=CC1=O)C#C
84593,CC1CC(=CC1=O)C#N
84594,CN1CC(=CC1=O)C#C
84595,OC1CC(=CC1=O)C#C
84596,OC1CC(=CC1=O)C#N
84597,CC1C=C(CC1O)C#C
84598,CC1C=C(CC1O)C#N
84599,CC1C=C(CN1C)C#N
84600,CC1CC(=CC1C)C#C
84601,CC1CC(=CC1C)C#N
84602,CC1CC(=CC1O)C#C
84603,CC1CC(=CC1O)C#N
84604,CC1NC(=NC1C)C#N
84605,CC1OC(=NC1C)C#C
84606,CC1OC(=NC1C)C#N
84607,OC1CC(=CC1O)C#C
84608,OC1CC(=CC1O)C#N
84609,CC1CC(=O)C(N1)C#C
84610,CC1CC(=O)C(N1)C#N
84611,CC1CC(=O)C(O1)C#C
84612,CC1CC(=O)C(O1)C#N
84613,CC1CC(C#C)C(=N)O1
84614,CC1CC(C#C)C(=O)C1
84615,CC1CC(C#C)C(=O)N1
84616,CC1CC(C#C)C(=O)O1
84617,CC1CC(C#N)C(=N)O1
84618,CC1CC(C#N)C(=O)C1
84619,CC1CC(C#N)C(=O)N1
84620,CC1CC(C#N)C(=O)O1
84621,CC1OC(C#C)C(=N)O1
84622,CC1OC(C#C)C(=O)O1
84623,CC1OC(C#N)C(=N)O1
84624,CC1OC(C#N)C(=O)O1
84625,CN1CC(C#C)C(=O)C1
84626,CN1CC(C#N)C(=O)C1
84627,OC1CC(C#C)C(=O)C1
84628,OC1CC(C#N)C(=O)C1
84629,CC1=CC(O)CC1C#C
84630,CC1=CC(O)CC1C#N
84631,CC1CC(C#C)C(C)=C1
84632,CC1CC(C#N)C(C)=C1
84633,CC1NC(C#N)C(C)=C1
84634,CC1OC(C#C)C(C)=C1
84635,CC1OC(C#N)C(C)=C1
84636,CC1(C)C(O)CC1C#C
84637,CC1(C)C(O)CC1C#N
84638,CC1(O)C(O)CC1C#C
84639,CC1(O)C(O)CC1C#N
84640,CC1CC(C#C)C1(C)C
84641,CC1CC(C#C)C1(C)O
84642,CC1CC(C#N)C1(C)C
84643,CC1CC(C#N)C1(C)O
84644,CC1NC(C#N)C1(C)C
84645,CC1NC(C#N)C1(C)N
84646,CC1NC(C#N)C1(C)O
84647,CC1OC(C#C)C1(C)C
84648,CC1OC(C#C)C1(C)O
84649,CC1OC(C#N)C1(C)C
84650,CC1OC(C#N)C1(C)N
84651,CC1OC(C#N)C1(C)O
84652,CN1CC(C#N)C1(C)C
84653,CC1CC(C#C)C11CC1
84654,CC1CC(C#C)C11CN1
84655,CC1CC(C#C)C11CO1
84656,CC1CC(C#N)C11CC1
84657,CC1CC(C#N)C11CN1
84658,CC1CC(C#N)C11CO1
84659,CC1NC(C#C)C11CO1
84660,CC1NC(C#N)C11CC1
84661,CC1NC(C#N)C11CN1
84662,CC1NC(C#N)C11CO1
84663,CC1OC(C#C)C11CC1
