idx,smiles
60796,CCNC=O)))=NCC#C
60797,CCNC=O)))=NCC#N
60798,NCNC=O)))=NCC#C
60799,NCNC=O)))=NCC#N
60800,CCNC=O)))=NCC=O
60801,NCNC=O)))=NCC=O
60802,CCCC=O)))C#CC#C
60803,CCCC=O)))C#CC#N
60804,CCNC=O)))C#CC#C
60805,CCNC=O)))C#CC#N
60806,CCOC=N)))C#CC#C
60807,CCOC=N)))C#CC#N
60808,CCOC=O)))C#CC#C
60809,CCOC=O)))C#CC#N
60810,OCCC=O)))C#CC#C
60811,OCCC=O)))C#CC#N
60812,CCCC=O)))C#CC=O
60813,CCNC=O)))C#CC=O
60814,CCOC=N)))C#CC=O
60815,CCOC=O)))C#CC=O
60816,OCCC=O)))C#CC=O
60817,CCCC=O)))C=O)C#C
60818,CCCC=O)))C=O)C#N
60819,CCNC=O)))C=O)C#C
60820,CCNC=O)))C=O)C#N
60821,CCOC=N)))C=O)C#C
60822,CCOC=N)))C=O)C#N
60823,CCOC=O)))C=O)C#C
60824,CCOC=O)))C=O)C#N
60825,CNCC=O)))C=N)C#N
60826,CNCC=O)))C=O)C#C
60827,CNCC=O)))C=O)C#N
60828,OCCC=O)))C=O)C#C
60829,OCCC=O)))C=O)C#N
60830,CCCC=O)))C=O)C=O
60831,CCNC=O)))C=O)C=O
60832,CCOC=N)))C=O)C=O
60833,CCOC=O)))C=O)C=O
60834,CNCC=O)))C=N)C=O
60835,CNCC=O)))C=O)C=O
60836,OCCC=O)))C=O)C=O
60837,CCC)C)CO)CC=O
60838,CCC)O)CO)CC=O
60839,CCCC=O)))CC)C)C
60840,CCCC=O)))CC)C)O
60841,CCNC=O)))CC)C)C
60842,CCNC=O)))CC)C)O
60843,CCOC=O)))CC)C)C
60844,CCOC=O)))CC)C)O
60845,CCC#C))CO)CC=O
60846,CCC#C))NC)CC=O
60847,CCC#N))CO)CC=O
60848,CCC#N))NC)CC=O
60849,CCCC=O)))CC)C#C
60850,CCCC=O)))CC)C#N
60851,CCCC=O)))CO)C#C
60852,CCCC=O)))CO)C#N
60853,CCNC=O)))CC)C#C
60854,CCNC=O)))CC)C#N
60855,CCNC=O)))CN)C#N
60856,CCNC=O)))CO)C#C
60857,CCNC=O)))CO)C#N
60858,CCOC=N)))CC)C#C
60859,CCOC=N)))CC)C#N
60860,CCOC=N)))CN)C#N
60861,CCOC=N)))CO)C#C
60862,CCOC=N)))CO)C#N
60863,CCOC=O)))CC)C#C
60864,CCOC=O)))CC)C#N
60865,CCOC=O)))CN)C#N
60866,CCOC=O)))CO)C#C
60867,CCOC=O)))CO)C#N
60868,OCCC=O)))CO)C#C
60869,OCCC=O)))CO)C#N
60870,CCC=O))CO)CC=O
60871,CCC=O))NC)CC=O
60872,CCCC=O)))CC)C=O
60873,CCCC=O)))CO)C=O
60874,CCCC=O)))NC)C=O
60875,CCNC=O)))CC)C=O
60876,CCNC=O)))CO)C=O
60877,CCOC=N)))CC)C=O
60878,CCOC=N)))CO)C=O
60879,CCOC=O)))CC)C=O
60880,CCOC=O)))CO)C=O
60881,OCCC=O)))CO)C=O
60882,CCCC=O)))CC)CC3
60883,CCCC=O)))CC)CO3
60884,CCCC=O)))CO)CC3
60885,CCNC=O)))CC)CC3
60886,CCNC=O)))CC)CN3
60887,CCNC=O)))CC)CO3
60888,CCNC=O)))CO)CC3
60889,CCOC=N)))CC)CO3
60890,CCOC=N)))CO)CC3
60891,CCOC=O)))CC)CC3
60892,CCOC=O)))CC)CN3
60893,CCOC=O)))CC)CO3
60894,CCOC=O)))CO)CC3
60895,CCCC3))CO)CC=O
60896,CCCN3))CO)CC=O
60897,CCCO3))CO)CC=O
60898,OCCC=O)))CO)CC3
60899,CCCC=O)))CCC3C
60900,CCCC=O)))CCC3O
60901,CCCC=O)))CCN3C
60902,CCCC=O)))COC3C
60903,CCCC=O)))NCC3C
60904,CCNC=O)))CCC3C
60905,CCNC=O)))CCC3O
60906,CCNC=O)))CCN3C
60907,CCNC=O)))CNC3C
60908,CCNC=O)))COC3C
60909,CCOC=N)))CCC3O
60910,CCOC=N)))COC3C
60911,CCOC=O)))CCC3C
60912,CCOC=O)))CCC3O
60913,CCOC=O)))CCN3C
60914,CCOC=O)))CNC3C
60915,CCOC=O)))COC3C
60916,CCCC3CO)CC=O
60917,CCNC3CO)CC=O
60918,CCOC3CO)CC=O
60919,CNCC=O)))CCC3O
60920,CNCC3CO)CC=O
60921,OCCC=O)))CCC3O
60922,CCCC=O)))CCCC4
60923,CCCC=O)))CCCO4
60924,CCCC=O)))CCOC4
60925,CCNC=O)))CCCC4
60926,CCNC=O)))CCCO4
60927,CCNC=O)))CCOC4
60928,CCOC=N)))CCCO4
60929,CCOC=N)))CCOC4
60930,CCOC=O)))CCCC4
60931,CCOC=O)))CCCO4
60932,CCOC=O)))CCOC4
60933,CNCC=O)))CCOC4
60934,OCCC=O)))CCCC4
60935,OCCC=O)))CCCO4
60936,OCCC=O)))CCOC4
60937,CC=O)CCO)CC=O
60938,CCCCC)=O)))NC=O
60939,CCCCC)=O)))OC=N
60940,CCCCC)=O)))OC=O
60941,CCCCN)=O)))NC=O
60942,CCCCN)=O)))OC=N
60943,CCCCN)=O)))OC=O
60944,CCCC=O)))CCC)=O
60945,CCCC=O)))CCN)=O
60946,CCCC=O)))NCC)=O
60947,CCCC=O)))NCN)=O
60948,CCCC=O)))OCC)=N
60949,CCCC=O)))OCC)=O
60950,CCCC=O)))OCN)=O
60951,CNCC=O)))CCC)=O
60952,CNCC=O)))CCN)=O
60953,NC=O)CCO)CC=O
60954,CCCCCC3))))NC=O
60955,CCCCCC3))))OC=O
60956,CCCCCO3))))NC=O
60957,CCCCCO3))))OC=N
60958,CCCCCO3))))OC=O
60959,CCCC=O)))CCCC3
60960,CCCC=O)))CCCO3
60961,CCCC=O)))CNCC3
60962,CCCC=O)))OCCC3
60963,CCCNCC3))))NC=O
60964,CCCNCC3))))OC=O
60965,CNCC=O)))CCCN3
60966,CNCC=O)))CCCO3
60967,OCCC=O)))CCCC3
60968,OCCC=O)))CCCN3
60969,OCCC=O)))CCCO3
60970,OCCC=O)))CNCC3
60971,CC=O)CO)CCC#C
60972,CC=O)CO)CCC#N
60973,CCCCC#C))))CC)=O
60974,CCCCC#C))))CN)=O
60975,CCCCC#N))))CC)=O
60976,CCCCC#N))))CN)=O
60977,CCNCC#N))))CC)=O
60978,CCNCC#N))))CN)=O
60979,CCOCC#C))))CC)=O
60980,CCOCC#C))))CN)=O
60981,CCOCC#N))))CC)=O
60982,CCOCC#N))))CN)=O
60983,CNCCC#C))))CC)=O
60984,CNCCC#C))))CN)=O
60985,CNCCC#N))))CC)=O
60986,CNCCC#N))))CN)=O
60987,NC=O)CO)CCC#C
60988,NC=O)CO)CCC#N
60989,CCCCC#C))))CCC3
60990,CCCCC#C))))CCO3
60991,CCCCC#C))))NCC3
60992,CCCCC#N))))CCC3
60993,CCCCC#N))))CCO3
60994,CCCCC#N))))NCC3
60995,CCNCC#N))))CCC3
60996,CCNCC#N))))CCN3
60997,CCNCC#N))))CCO3
60998,CCOCC#C))))CCC3
60999,CCOCC#C))))CCN3
61000,CCOCC#C))))CCO3
61001,CCOCC#N))))CCC3
61002,CCOCC#N))))CCN3
61003,CCOCC#N))))CCO3
61004,CNCCC#N))))CCC3
61005,OCCCC#C))))CCC3
61006,OCCCC#C))))CCN3
61007,OCCCC#C))))CCO3
61008,OCCCC#N))))CCC3
61009,OCCCC#N))))CCN3
61010,OCCCC#N))))CCO3
61011,CCCC#C)))NCC#N
61012,CCCC#C)))OCC#C
61013,CCCC#C)))OCC#N
61014,CCCC#N)))NCC#C
61015,CCCC#N)))NCC#N
61016,CCCC#N)))OCC#C
61017,CCCC#N)))OCC#N
61018,CCCCC#C))))CC#C
61019,CCCCC#C))))CC#N
61020,CCCCC#N))))CC#C
61021,CCCCC#N))))CC#N
61022,CNCCC#C))))CC#N
61023,CNCCC#N))))CC#C
61024,CNCCC#N))))CC#N
61025,NCCCC#N))))CC#N
61026,OCCCC#C))))CC#C
61027,OCCCC#C))))CC#N
61028,OCCCC#N))))CC#C
61029,OCCCC#N))))CC#N
61030,CCCC=O)))NCC#N
61031,CCCC=O)))OCC#C
61032,CCCC=O)))OCC#N
61033,CCCCC#C))))CC=O
61034,CCCCC#C))))NC=O
61035,CCCCC#C))))OC=O
61036,CCCCC#N))))CC=O
61037,CCCCC#N))))NC=O
61038,CCCCC#N))))OC=N
61039,CCCCC#N))))OC=O
61040,CNCCC#C))))CC=O
61041,CNCCC#N))))CC=O
61042,OCCCC#C))))CC=O
61043,OCCCC#N))))CC=O
61044,CC=N)OCCN)C#N
61045,CC=N)OCCO)C#C
61046,CC=N)OCCO)C#N
61047,CC=O)CCCO)C#C
61048,CC=O)CCCO)C#N
61049,CC=O)NCCN)C#N
61050,CC=O)NCCO)C#C
61051,CC=O)NCCO)C#N
61052,CC=O)OCCN)C#N
61053,CC=O)OCCO)C#C
61054,CC=O)OCCO)C#N
61055,CCCCCC)=O))))C#C
61056,CCCCCC)=O))))C#N
61057,CCCCCN)=O))))C#C
61058,CCCCCN)=O))))C#N
61059,CCCNCC)=O))))C#C
61060,CCCNCC)=O))))C#N
61061,CCCNCN)=O))))C#C
61062,CCCNCN)=O))))C#N
61063,CCCOCC)=N))))C#C
61064,CCCOCC)=N))))C#N
61065,CCCOCC)=O))))C#C
61066,CCCOCC)=O))))C#N
61067,CCCOCN)=O))))C#C
61068,CCCOCN)=O))))C#N
61069,CCNCCC)=O))))C#N
61070,CCNCCN)=O))))C#N
61071,CCOCCC)=O))))C#C
61072,CCOCCC)=O))))C#N
61073,CCOCCN)=O))))C#C
61074,CCOCCN)=O))))C#N
61075,NC=O)CCCO)C#C
61076,NC=O)CCCO)C#N
61077,NC=O)NCCO)C#C
61078,NC=O)NCCO)C#N
61079,NC=O)OCCO)C#C
61080,NC=O)OCCO)C#N
61081,NCCCCN)=O))))C#N
61082,NCCNCN)=O))))C#N
61083,NCCOCN)=O))))C#N
61084,CC=N)OCCO)C=O
61085,CC=O)CCCO)C=O
61086,CC=O)NCCO)C=O
61087,CC=O)OCCO)C=O
61088,CCCCCC)=O))))C=O
61089,CCCCCN)=O))))C=O
61090,CCCNCC)=O))))C=O
61091,CCCNCN)=O))))C=O
61092,CCCOCC)=N))))C=O
61093,CCCOCC)=O))))C=O
61094,CCCOCN)=O))))C=O
61095,CCNCCC)=O))))C=O
61096,CCNCCN)=O))))C=O
61097,CCOCCC)=O))))C=O
61098,CCOCCN)=O))))C=O
61099,CNCCCC)=O))))C=O
61100,CNCCCN)=O))))C=O
61101,NC=O)CCCO)C=O
61102,NC=O)NCCO)C=O
61103,NC=O)OCCO)C=O
61104,CCCCCCC3)))))C#C
61105,CCCCCCC3)))))C#N
61106,CCCCCCO3)))))C#C
61107,CCCCCCO3)))))C#N
61108,CCCCNCC3)))))C#C
61109,CCCCNCC3)))))C#N
61110,CCCOCCC3)))))C#C
61111,CCCOCCC3)))))C#N
61112,CCNCCCC3)))))C#N
61113,CCNCCCN3)))))C#N
61114,CCNCCCO3)))))C#N
61115,CCOCCCC3)))))C#C
61116,CCOCCCC3)))))C#N
61117,CCOCCCN3)))))C#C
61118,CCOCCCN3)))))C#N
61119,CCOCCCO3)))))C#C
61120,CCOCCCO3)))))C#N
61121,NCCCCCC3)))))C#N
61122,NCCCCCO3)))))C#N
61123,NCCCNCC3)))))C#N
61124,NCCNCCC3)))))C#N
61125,NCCOCCC3)))))C#N
61126,OCCCCCC3)))))C#C
61127,OCCCCCC3)))))C#N
61128,OCCCCCO3)))))C#C
61129,OCCCCCO3)))))C#N
61130,OCCCNCC3)))))C#C
61131,OCCCNCC3)))))C#N
61132,OCCNCCC3)))))C#N
61133,OCCOCCC3)))))C#C
61134,OCCOCCC3)))))C#N
61135,CCCCCCC3)))))C=O
61136,CCCCCCO3)))))C=O
61137,CCCCNCC3)))))C=O
61138,CCCOCCC3)))))C=O
61139,CCOCCCC3)))))C=O
61140,CCOCCCN3)))))C=O
61141,CCOCCCO3)))))C=O
61142,CNCCCCC3)))))C=O
61143,CNCCCCO3)))))C=O
61144,CNCCNCC3)))))C=O
61145,OCCCCCC3)))))C=O
61146,OCCCCCO3)))))C=O
61147,OCCCNCC3)))))C=O
61148,OCCOCCC3)))))C=O
61149,CC=O)CO)CCC=O
61150,CC=O)CO)CNC=O
61151,CC=O)CO)COC=N
61152,CC=O)CO)COC=O
61153,CCCCC=O))))CC)=O
61154,CCCCC=O))))CN)=O
61155,CCCNC=O))))CC)=O
61156,CCCNC=O))))CN)=O
61157,CCCOC=N))))CC)=O
61158,CCCOC=N))))CN)=O
61159,CCCOC=O))))CC)=O
61160,CCCOC=O))))CN)=O
61161,CCNCC=O))))CC)=O
61162,CCNCC=O))))CN)=O
61163,CCOCC=O))))CC)=O
61164,CCOCC=O))))CN)=O
61165,CNCCC=O))))CC)=O
61166,CNCCC=O))))CN)=O
61167,NC=O)CO)CCC=O
61168,NC=O)CO)CNC=O
61169,NC=O)CO)COC=N
61170,NC=O)CO)COC=O
61171,CCCCC=O))))CCC3
61172,CCCCC=O))))CCO3
61173,CCCCC=O))))NCC3
61174,CCCNC=O))))CCC3
61175,CCCNC=O))))CCO3
61176,CCCNC=O))))NCC3
61177,CCCOC=N))))CCO3
61178,CCCOC=O))))CCC3
61179,CCCOC=O))))CCO3
61180,CCCOC=O))))NCC3
61181,CCOCC=O))))CCC3
61182,CCOCC=O))))CCN3
61183,CCOCC=O))))CCO3
61184,OCCCC=O))))CCC3
61185,OCCCC=O))))CCN3
61186,OCCCC=O))))CCO3
61187,OCCNC=O))))CCC3
61188,OCCNC=O))))CCN3
61189,OCCNC=O))))CCO3
61190,OCCOC=N))))CCC3
61191,OCCOC=N))))CCN3
61192,OCCOC=N))))CCO3
61193,OCCOC=O))))CCC3
61194,OCCOC=O))))CCN3
61195,OCCOC=O))))CCO3
61196,CCCC#C)))OCC=O
61197,CCCC#N)))NCC=O
61198,CCCC#N)))OCC=O
61199,CCCCC=O))))CC#C
61200,CCCCC=O))))CC#N
61201,CCCNC=O))))CC#C
61202,CCCNC=O))))CC#N
61203,CCCOC=N))))CC#N
61204,CCCOC=O))))CC#C
61205,CCCOC=O))))CC#N
61206,CNCCC=O))))CC#N
61207,NCCNC=O))))CC#N
61208,NCCOC=N))))CC#N
61209,NCCOC=O))))CC#N
61210,OCCCC=O))))CC#C
61211,OCCCC=O))))CC#N
61212,OCCNC=O))))CC#C
61213,OCCNC=O))))CC#N
61214,OCCOC=N))))CC#C
61215,OCCOC=N))))CC#N
61216,OCCOC=O))))CC#C
61217,OCCOC=O))))CC#N
61218,CCCC=O)))OCC=O
61219,CCCCC=O))))CC=O
61220,CCCCC=O))))NC=O
61221,CCCCC=O))))OC=N
61222,CCCCC=O))))OC=O
61223,CCCNC=O))))CC=O
61224,CCCNC=O))))NC=O
61225,CCCNC=O))))OC=N
61226,CCCNC=O))))OC=O
61227,CCCOC=N))))CC=O
61228,CCCOC=N))))NC=O
61229,CCCOC=N))))OC=N
61230,CCCOC=N))))OC=O
61231,CCCOC=O))))CC=O
61232,CCCOC=O))))NC=O
61233,CCCOC=O))))OC=N
61234,CCCOC=O))))OC=O
61235,CNCCC=O))))CC=O
61236,OCCCC=O))))CC=O
61237,OCCNC=O))))CC=O
61238,OCCOC=N))))CC=O
61239,OCCOC=O))))CC=O
61240,CCCCCC#C)))))C#C
61241,CCCCCC#C)))))C#N
61242,CCCCCC#N)))))C#C
61243,CCCCCC#N)))))C#N
61244,CCCNCC#C)))))C#N
61245,CCCNCC#N)))))C#C
61246,CCCNCC#N)))))C#N
61247,CCCOCC#C)))))C#C
61248,CCCOCC#C)))))C#N
61249,CCCOCC#N)))))C#C
61250,CCCOCC#N)))))C#N
61251,CCNCCC#C)))))C#N
61252,CCNCCC#N)))))C#C
61253,CCNCCC#N)))))C#N
61254,CCOCCC#C)))))C#C
61255,CCOCCC#C)))))C#N
61256,CCOCCC#N)))))C#C
61257,CCOCCC#N)))))C#N
61258,NCCCCC#C)))))C#N
61259,NCCCCC#N)))))C#N
61260,NCCNCC#C)))))C#N
61261,NCCNCC#N)))))C#N
61262,NCCOCC#C)))))C#N
61263,NCCOCC#N)))))C#N
61264,OCCCCC#C)))))C#C
61265,OCCCCC#C)))))C#N
61266,OCCCCC#N)))))C#C
61267,OCCCCC#N)))))C#N
61268,OCCNCC#C)))))C#N
61269,OCCNCC#N)))))C#C
61270,OCCNCC#N)))))C#N
61271,OCCOCC#C)))))C#C
61272,OCCOCC#C)))))C#N
61273,OCCOCC#N)))))C#C
61274,OCCOCC#N)))))C#N
61275,CCCCCC#C)))))C=O
61276,CCCCCC#N)))))C=O
61277,CCCNCC#N)))))C=O
61278,CCCOCC#C)))))C=O
61279,CCCOCC#N)))))C=O
61280,CCNCCC#N)))))C=O
61281,CCOCCC#C)))))C=O
61282,CCOCCC#N)))))C=O
61283,CNCCCC#C)))))C=O
61284,CNCCCC#N)))))C=O
61285,OCCCCC#C)))))C=O
61286,OCCCCC#N)))))C=O
61287,OCCNCC#N)))))C=O
61288,OCCOCC#C)))))C=O
61289,OCCOCC#N)))))C=O
61290,CCCCCC=O)))))C#C
61291,CCCCCC=O)))))C#N
61292,CCCCNC=O)))))C#C
61293,CCCCNC=O)))))C#N
61294,CCCCOC=N)))))C#N
61295,CCCCOC=O)))))C#C
61296,CCCCOC=O)))))C#N
61297,CCCNCC=O)))))C#N
61298,CCCOCC=O)))))C#C
61299,CCCOCC=O)))))C#N
61300,CCNCCC=O)))))C#N
61301,CCOCCC=O)))))C#C
61302,CCOCCC=O)))))C#N
61303,NCCCNC=O)))))C#N
61304,NCCCOC=N)))))C#N
61305,NCCCOC=O)))))C#N
61306,OCCCCC=O)))))C#C
61307,OCCCCC=O)))))C#N
61308,OCCCNC=O)))))C#C
61309,OCCCNC=O)))))C#N
61310,OCCCOC=N)))))C#C
61311,OCCCOC=N)))))C#N
61312,OCCCOC=O)))))C#C
61313,OCCCOC=O)))))C#N
61314,OCCNCC=O)))))C#N
61315,OCCOCC=O)))))C#C
61316,OCCOCC=O)))))C#N
61317,CCCCCC=O)))))C=O
61318,CCCCNC=O)))))C=O
61319,CCCCOC=N)))))C=O
61320,CCCCOC=O)))))C=O
61321,CCCOCC=O)))))C=O
61322,CCOCCC=O)))))C=O
61323,CNCCCC=O)))))C=O
61324,CNCCNC=O)))))C=O
61325,CNCCOC=N)))))C=O
61326,CNCCOC=O)))))C=O
61327,OCCCCC=O)))))C=O
61328,OCCCNC=O)))))C=O
61329,OCCCOC=N)))))C=O
61330,OCCCOC=O)))))C=O
61331,OCCNCC=O)))))C=O
61332,OCCOCC=O)))))C=O
61333,CCC#C))CCC4CN54
61334,CCC#C))CCCC5C54
61335,CCC#C))CCCC5N54
61336,CCC#C))CCCN5C54
61337,CCC#C))CCOC5C54
61338,CCC#C))CCCC4N63
61339,CCC#N))CCC4CN54
61340,CCC#N))CCCC5C54
61341,CCC#N))CCCC5N54
61342,CCC#N))CCCN5C54
61343,CCC#N))CCOC5C54
61344,CCC#N))CCCC4N63
61345,NCC#N))CCC4CN54
61346,NCC#N))CCCC5C54
61347,NCC#N))CCCC5N54
61348,NCC#N))CCNC5C54
61349,NCC#N))CCOC5C54
61350,OCC#C))CCC4CN54
61351,OCC#C))CCCC5C54
61352,OCC#C))CCCC5N54
61353,OCC#C))CCOC5C54
61354,OCC#N))CCC4CN54
61355,OCC#N))CCCC5C54
61356,OCC#N))CCCC5N54
61357,OCC#N))CCNC5C54
61358,OCC#N))CCOC5C54
61359,CCC#C))CCCC4C64
61360,CCC#C))CCCC4N64
61361,CCC#C))CCCN4C64
61362,CCC#C))CCOC4C64
61363,CCC#N))CCCC4C64
61364,CCC#N))CCCC4N64
61365,CCC#N))CCCN4C64
61366,CCC#N))CCOC4C64
61367,NCC#N))CCCC4C64
61368,NCC#N))CCCN4C64
61369,NCC#N))CCOC4C64
61370,OCC#C))CCCC4C64
61371,OCC#C))CCCN4C64
61372,OCC#C))CCOC4C64
61373,OCC#N))CCCC4C64
61374,OCC#N))CCCN4C64
61375,OCC#N))CCNC4C64
61376,OCC#N))CCOC4C64
61377,CCC#C))CCCC3C65
61378,CCC#C))CCCC3N65
61379,CCC#C))CCCN3C65
61380,CCC#C))CCNC3C65
61381,CCC#C))CCOC3C65
61382,CCC#N))CCCC3C65
61383,CCC#N))CCCC3N65
61384,CCC#N))CCCN3C65
61385,CCC#N))CCNC3C65
61386,CCC#N))CCOC3C65
61387,NCC#N))CCCC3C65
61388,NCC#N))CCCN3C65
61389,NCC#N))CCNC3C65
61390,NCC#N))CCOC3C65
61391,OCC#C))CCCC3C65
61392,OCC#C))CCCN3C65
61393,OCC#C))CCNC3C65
61394,OCC#C))CCOC3C65
61395,OCC#N))CCCC3C65
61396,OCC#N))CCCN3C65
61397,OCC#N))CCNC3C65
61398,OCC#N))CCOC3C65
61399,CCC#C))CCC=O)C54
61400,CCC#C))CCC=O)N54
61401,CCC#C))CN3CC4=O
61402,CCC#C))CNC=O)C54
61403,CCC#C))COC=N)C54
61404,CCC#C))COC=O)C54
61405,CCC#N))CCC=N)N54
61406,CCC#N))CCC=O)C54
61407,CCC#N))CCC=O)N54
61408,CCC#N))CN3CC4=O
61409,CCC#N))CNC=O)C54
61410,CCC#N))COC=N)C54
61411,CCC#N))COC=O)C54
61412,NCC#C))COC=N)C54
61413,NCC#C))COC=O)C54
61414,NCC#N))CNC=O)C54
61415,NCC#N))COC=N)C54
61416,NCC#N))COC=O)C54
61417,OCC#C))CCC=O)C54
61418,OCC#C))CNC=O)C54
61419,OCC#C))COC=N)C54
61420,OCC#C))COC=O)C54
61421,OCC#N))CCC=O)C54
61422,OCC#N))COC=N)C54
61423,CCC#C))CCC4C4=O
61424,CCC#C))CNC4C4=O
61425,CCC#C))COC4C4=O
61426,CCC#N))CCC4C4=O
61427,CCC#N))CNC4C4=O
61428,CCC#N))COC4C4=O
61429,OCC#C))CCC4C4=O
61430,OCC#C))CNC4C4=O
61431,OCC#C))COC4C4=O
61432,OCC#N))CCC4C4=O
61433,OCC#N))CNC4C4=O
61434,OCC#N))COC4C4=O
61435,CCC#C))CCC4C=C5
61436,CCC#C))COC4C=C5
61437,CCC#N))CCC4C=C5
61438,CCC#N))CNC4C=C5
61439,CCC#N))COC4C=C5
61440,NCC#N))CCC4C=C5
61441,NCC#N))CNC4C=C5
61442,NCC#N))COC4C=C5
61443,OCC#C))CCC4C=C5
61444,OCC#C))CNC4C=C5
61445,OCC#C))COC4C=C5
61446,OCC#N))CCC4C=C5
61447,OCC#N))CNC4C=C5
61448,OCC#N))COC4C=C5
61449,CCC#C))CCC4CC5
61450,CCC#C))CCC4OC5
61451,CCC#C))CCCC5O5
61452,CCC#N))CCC4CC5
61453,CCC#N))CCC4OC5
61454,CCC#N))CCCC5N5
61455,CCC#N))CCCC5O5
61456,CCC#N))CCN4CC5
61457,NCC#N))CCC4CC5
61458,NCC#N))CCC4OC5
61459,NCC#N))CCCC5N5
61460,NCC#N))CCCC5O5
61461,OCC#C))CCC4CC5
61462,OCC#C))CCC4OC5
61463,OCC#C))CCCC5O5
61464,OCC#N))CCC4CC5
61465,OCC#N))CCC4OC5
61466,OCC#N))CCCC5N5
61467,OCC#N))CCCC5O5
61468,CCC#C))CCC3C5=O
61469,CCC#C))CCN3C5=O
61470,CCC#C))CNC3C5=O
61471,CCC#C))COC3C5=O
61472,CCC#C))NCC3C5=O
61473,CCC#N))CCC3C5=O
61474,CCC#N))CCN3C5=N
61475,CCC#N))CCN3C5=O
61476,CCC#N))CNC3C5=O
61477,CCC#N))COC3C5=O
61478,CCC#N))NCC3C5=O
61479,NCC#C))CCN3C5=O
61480,NCC#N))CCN3C5=N
61481,NCC#N))CCN3C5=O
61482,OCC#C))CCC3C5=O
61483,OCC#C))CCN3C5=N
61484,OCC#C))CCN3C5=O
61485,OCC#C))CNC3C5=O
61486,OCC#C))COC3C5=O
61487,OCC#N))CCC3C5=O
61488,OCC#N))CCN3C5=N
61489,OCC#N))CCN3C5=O
61490,OCC#N))CNC3C5=O
61491,OCC#N))COC3C5=O
61492,CCC#C))CC=CCN65
61493,CCC#C))CCC=CC65
61494,CCC#C))CCN=CN65
61495,CCC#C))COC=NC65
61496,CCC#N))CC=CCN65
61497,CCC#N))CCC=CC65
61498,CCC#N))CCN=CN65
61499,CCC#N))COC=NC65
61500,NCC#C))COC=NC65
61501,NCC#N))CCC=CC65
61502,NCC#N))COC=NC65
61503,OCC#C))CCC=CC65
61504,OCC#C))CNC=NC65
61505,OCC#C))COC=NC65
61506,OCC#N))CCC=CC65
61507,OCC#N))CNC=NC65
61508,OCC#N))COC=NC65
61509,CCC#C))CCCCC65
61510,CCC#C))CCCCN65
61511,CCC#C))CCCOC65
61512,CCC#C))CCOCC65
61513,CCC#C))COCOC65
61514,CCC#N))CCCCC65
61515,CCC#N))CCCCN65
61516,CCC#N))CCCOC65
61517,CCC#N))CCOCC65
61518,CCC#N))COCOC65
61519,NCC#N))CCCCC65
61520,NCC#N))CCCOC65
61521,NCC#N))CCOCC65
61522,NCC#N))COCOC65
61523,OCC#C))CCCCC65
61524,OCC#C))CCCOC65
61525,OCC#C))CCOCC65
61526,OCC#C))COCOC65
61527,OCC#N))CCCCC65
61528,OCC#N))CCCOC65
61529,OCC#N))CCOCC65
61530,OCC#N))COCOC65
61531,CCC)C=O)C=CC5=O
61532,CCO)C=O)C=CC5=O
61533,CCC)C=N)OC4CC3
61534,CCC)C=O)CC4CC3
61535,CCC)C=O)CC4CN3
61536,CCC)C=O)CC4CO3
61537,CCC)C=O)NC4CC3
61538,CCC)C=O)OC4CC3
61539,CCN)C=O)OC4CC3
61540,CCO)C=N)NC4CC3
61541,CCO)C=N)OC4CC3
61542,CCO)C=O)CC4CC3
61543,CCO)C=O)CC4CN3
61544,CCO)C=O)CC4CO3
61545,CCO)C=O)NC4CC3
61546,CCO)C=O)OC4CC3
61547,CCC)C=N)OCC5=O
61548,CCC)C=O)CCC5=O
61549,CCC)C=O)CNC5=O
61550,CCC)C=O)COC5=O
61551,CCO)C=N)NCC5=O
61552,CCO)C=N)OCC5=O
61553,CCO)C=O)CCC5=O
61554,CCO)C=O)CNC5=O
61555,CCO)C=O)COC5=O
61556,CCC)CC#C))C3C)C
61557,CCC)CC#C))C3C)O
61558,CCC)CC#N))C3C)C
61559,CCC)CC#N))C3C)O
61560,CCN)CC#N))C3C)N
61561,CCN)CC#N))C3C)O
61562,CCO)CC#C))C3C)O
61563,CCO)CC#N))C3C)O
61564,CCC)CC#C))C3C#C
61565,CCC)CC#C))C3C#N
61566,CCC)CC#N))C3C#N
61567,CCN)CC#N))C3C#N
61568,CCO)CC#C))C3C#C
61569,CCO)CC#C))C3C#N
61570,CCO)CC#N))C3C#N
61571,CCC)CC)C)C3C)C
61572,CCC)CC)C)C3C)O
61573,CCC)CC)O)C3C)O
61574,CCO)CC)O)C3C)O
61575,CCC)CC=O))C3C)C
61576,CCC)CC=O))C3C)O
61577,CCC)NC=O))C3C)C
61578,CCO)CC=O))C3C)O
61579,CCC)CC#C))N3C=O
61580,CCC)CC#N))N3C=O
61581,CCC)CC=O))C3C#C
61582,CCC)CC=O))C3C#N
61583,CCO)CC=O))C3C#C
61584,CCO)CC=O))C3C#N
61585,CCC)CC=O))C3C=O
61586,CCC)CC=O))N3C=O
61587,CCO)CC=O))C3C=O
61588,CCC)CCC4=O)))C#C
61589,CCC)CCC4=O)))C#N
61590,CCC)CNC4=O)))C#C
61591,CCC)COC4=N)))C#C
61592,CCC)COC4=N)))C#N
61593,CCC)COC4=O)))C#C
61594,CCC)COC4=O)))C#N
